paper_id,strategy_id,side,symbol,close_time_ms,open_time_ms,atr_pct_asof,entry_ts_ms,entry_price,exit_ts_ms,exit_price,return_pct,exit_reason,bwe_confirm_pre_entry,capital_usdt,notional_pct,notional_usdt,pnl_usdt
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,long,BARDUSDT,1775568899999,1775568600000,0.0187444903261727,1775568900000,0.3071535,1775649720000,0.31439072,3.6878362,scale_trail,False,1000.0,0.075,75.0,2.7658771276474
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,long,BASEDUSDT,1775958899999,1775958600000,0.010472610096670259,1775958900000,0.053526748,1776045240000,0.06446774,17.279215,scale_time,False,1000.0,0.075,75.0,12.959411144256592
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,long,BASEDUSDT,1775975099999,1775974800000,0.012127091923356773,1775975100000,0.057828896,1776061440000,0.06446774,10.535969,scale_time,False,1000.0,0.075,75.0,7.901976585388184
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,long,BASEDUSDT,1777266599999,1777266300000,0.01422503160556256,1777266600000,0.14139067,1777287240000,0.14568272,4.2818294,scale_trail,False,1000.0,0.075,75.0,3.2113720178604126
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,long,BBUSDT,1776033599999,1776033300000,0.0053519105423667996,1776033600000,0.024072029,1776119940000,0.02624687,8.7056,scale_time,False,1000.0,0.075,75.0,6.529199838638306
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,long,BBUSDT,1776105899999,1776105600000,0.01607832322118036,1776105900000,0.02583291,1776192240000,0.02468765,-4.51334,time,False,1000.0,0.075,75.0,-3.385004997253418
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,long,BBUSDT,1776884099999,1776883800000,0.012392298691628518,1776884100000,0.02677338,1776931860000,0.028901141,7.9460726,scale_trail,False,1000.0,0.075,75.0,5.959554433822632
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,long,BEATUSDT,1775316599999,1775316300000,0.011302759740259745,1775316600000,0.3525762,1775368920000,0.3171599,-10.12501,catastrophe_sl,False,1000.0,0.075,75.0,-7.593757152557373
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,long,BEATUSDT,1776308699999,1776308400000,0.022702663682956776,1776308700000,0.39409694,1776354000000,0.45121828,12.800975,scale_trail,False,1000.0,0.075,75.0,9.600731134414673
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,long,BEATUSDT,1776999299999,1776999000000,0.011562452457021168,1776999300000,0.5628813,1777078980000,0.5750803,3.5358415,scale_trail,False,1000.0,0.075,75.0,2.6518810987472534
