strategy_id,side,source_file,coverage_grade,result_grade,raw_trades,raw_mean_pct,raw_wr,monthly,sum_return_pct,train_mean_pct,dev_mean_pct,final_holdout_mean_pct,final_holdout_wr,traded_symbols,traded_over_eligible,top_symbol_share,top_5_symbol_share,entry_family,exit_id,entry_params,entry_key,worst_split_mean_pct,hard_gate_recalc,paper_priority_score
S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL190_min_funding_z0.35_min_oi60_z0_min_ret60_z1_XP60__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,short,premoon_hybrid_leaderboard_short_distribution_extra_pick_sel190_195.csv,strong-general,CANDIDATE,318,6.106749534606934,0.9308176100628932,308.5437067648909,1941.9462890625,6.212409973144531,6.300251007080078,5.693279266357422,0.8888888888888888,190,0.3815261044176707,0.0440251572327044,0.1729559748427672,short_premoon_hybrid_model,trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,"{""adverse_floor"": -8.0, ""extra_pick_symbols"": 60.0, ""horizon_bars"": 288.0, ""min_funding_z"": 0.35, ""min_oi60_z"": 0.0, ""min_ret60_z"": 1.0, ""model_weight"": 0.9, ""monthly_per_symbol"": 1.0, ""picks_per_symbol_train_dev"": 1.0, ""requested_extra_pick_symbols"": 60.0, ""selected_symbols"": 190.0, ""target_pct"": 5.0}",S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL190_min_funding_z0.35_min_oi60_z0_min_ret60_z1_XP60,5.693279266357422,True,20.55361971920563
S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL190_min_funding_z0.35_min_oi60_z0_min_ret60_z1_XP60__trail_tp8.0_tp220.0_sl10.0_tr8.0_f0.25_c1_t1440,short,premoon_hybrid_leaderboard_short_distribution_extra_pick_sel190_195.csv,strong-general,CANDIDATE,318,6.103739738464356,0.9308176100628932,308.5437067648909,1940.9892578125,6.207695484161377,6.300251007080078,5.693279266357422,0.8888888888888888,190,0.3815261044176707,0.0440251572327044,0.1729559748427672,short_premoon_hybrid_model,trail_tp8.0_tp220.0_sl10.0_tr8.0_f0.25_c1_t1440,"{""adverse_floor"": -8.0, ""extra_pick_symbols"": 60.0, ""horizon_bars"": 288.0, ""min_funding_z"": 0.35, ""min_oi60_z"": 0.0, ""min_ret60_z"": 1.0, ""model_weight"": 0.9, ""monthly_per_symbol"": 1.0, ""picks_per_symbol_train_dev"": 1.0, ""requested_extra_pick_symbols"": 60.0, ""selected_symbols"": 190.0, ""target_pct"": 5.0}",S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL190_min_funding_z0.35_min_oi60_z0_min_ret60_z1_XP60,5.693279266357422,True,20.55361971920563
S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL190_min_funding_z0.35_min_oi60_z0_min_ret60_z1_XP60__trail_tp8.0_tp230.0_sl10.0_tr8.0_f0.15_c1_t1440,short,premoon_hybrid_leaderboard_short_distribution_extra_pick_sel190_195.csv,strong-general,CANDIDATE,318,6.108953952789307,0.9308176100628932,308.5437067648909,1942.6473388671875,6.224003791809082,6.281145095825195,5.681741714477539,0.8888888888888888,190,0.3815261044176707,0.0440251572327044,0.1729559748427672,short_premoon_hybrid_model,trail_tp8.0_tp230.0_sl10.0_tr8.0_f0.15_c1_t1440,"{""adverse_floor"": -8.0, ""extra_pick_symbols"": 60.0, ""horizon_bars"": 288.0, ""min_funding_z"": 0.35, ""min_oi60_z"": 0.0, ""min_ret60_z"": 1.0, ""model_weight"": 0.9, ""monthly_per_symbol"": 1.0, ""picks_per_symbol_train_dev"": 1.0, ""requested_extra_pick_symbols"": 60.0, ""selected_symbols"": 190.0, ""target_pct"": 5.0}",S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL190_min_funding_z0.35_min_oi60_z0_min_ret60_z1_XP60,5.681741714477539,True,20.519007063565983
S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL190_min_funding_z0.35_min_oi60_z0_min_ret60_z1_XP60__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.15_c1_t1440,short,premoon_hybrid_leaderboard_short_distribution_extra_pick_sel190_195.csv,strong-general,CANDIDATE,318,6.108953952789307,0.9308176100628932,308.5437067648909,1942.6473388671875,6.224003791809082,6.281145095825195,5.681741714477539,0.8888888888888888,190,0.3815261044176707,0.0440251572327044,0.1729559748427672,short_premoon_hybrid_model,trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.15_c1_t1440,"{""adverse_floor"": -8.0, ""extra_pick_symbols"": 60.0, ""horizon_bars"": 288.0, ""min_funding_z"": 0.35, ""min_oi60_z"": 0.0, ""min_ret60_z"": 1.0, ""model_weight"": 0.9, ""monthly_per_symbol"": 1.0, ""picks_per_symbol_train_dev"": 1.0, ""requested_extra_pick_symbols"": 60.0, ""selected_symbols"": 190.0, ""target_pct"": 5.0}",S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL190_min_funding_z0.35_min_oi60_z0_min_ret60_z1_XP60,5.681741714477539,True,20.519007063565983
S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL190_min_funding_z0.35_min_oi60_z0_min_ret60_z1_XP60__trail_tp8.0_tp220.0_sl10.0_tr8.0_f0.15_c1_t1440,short,premoon_hybrid_leaderboard_short_distribution_extra_pick_sel190_195.csv,strong-general,CANDIDATE,318,6.10554313659668,0.9308176100628932,308.5437067648909,1941.562744140625,6.218660831451416,6.281145095825195,5.681741714477539,0.8888888888888888,190,0.3815261044176707,0.0440251572327044,0.1729559748427672,short_premoon_hybrid_model,trail_tp8.0_tp220.0_sl10.0_tr8.0_f0.15_c1_t1440,"{""adverse_floor"": -8.0, ""extra_pick_symbols"": 60.0, ""horizon_bars"": 288.0, ""min_funding_z"": 0.35, ""min_oi60_z"": 0.0, ""min_ret60_z"": 1.0, ""model_weight"": 0.9, ""monthly_per_symbol"": 1.0, ""picks_per_symbol_train_dev"": 1.0, ""requested_extra_pick_symbols"": 60.0, ""selected_symbols"": 190.0, ""target_pct"": 5.0}",S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL190_min_funding_z0.35_min_oi60_z0_min_ret60_z1_XP60,5.681741714477539,True,20.519007063565983
S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL190_min_funding_z0.35_min_oi60_z0_min_ret60_z1_XP60__trail_tp8.0_tp230.0_sl10.0_tr8.0_f0.1_c1_t1440,short,premoon_hybrid_leaderboard_short_distribution_extra_pick_sel190_195.csv,strong-general,CANDIDATE,318,6.110056400299072,0.9308176100628932,308.5437067648909,1942.9979248046875,6.229800224304199,6.271591663360596,5.675972938537598,0.8888888888888888,190,0.3815261044176707,0.0440251572327044,0.1729559748427672,short_premoon_hybrid_model,trail_tp8.0_tp230.0_sl10.0_tr8.0_f0.1_c1_t1440,"{""adverse_floor"": -8.0, ""extra_pick_symbols"": 60.0, ""horizon_bars"": 288.0, ""min_funding_z"": 0.35, ""min_oi60_z"": 0.0, ""min_ret60_z"": 1.0, ""model_weight"": 0.9, ""monthly_per_symbol"": 1.0, ""picks_per_symbol_train_dev"": 1.0, ""requested_extra_pick_symbols"": 60.0, ""selected_symbols"": 190.0, ""target_pct"": 5.0}",S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL190_min_funding_z0.35_min_oi60_z0_min_ret60_z1_XP60,5.675972938537598,True,20.50170073574616
S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL190_min_funding_z0.35_min_oi60_z0_min_ret60_z1_XP60__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.1_c1_t1440,short,premoon_hybrid_leaderboard_short_distribution_extra_pick_sel190_195.csv,strong-general,CANDIDATE,318,6.110056400299072,0.9308176100628932,308.5437067648909,1942.9979248046875,6.229800224304199,6.271591663360596,5.675972938537598,0.8888888888888888,190,0.3815261044176707,0.0440251572327044,0.1729559748427672,short_premoon_hybrid_model,trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.1_c1_t1440,"{""adverse_floor"": -8.0, ""extra_pick_symbols"": 60.0, ""horizon_bars"": 288.0, ""min_funding_z"": 0.35, ""min_oi60_z"": 0.0, ""min_ret60_z"": 1.0, ""model_weight"": 0.9, ""monthly_per_symbol"": 1.0, ""picks_per_symbol_train_dev"": 1.0, ""requested_extra_pick_symbols"": 60.0, ""selected_symbols"": 190.0, ""target_pct"": 5.0}",S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL190_min_funding_z0.35_min_oi60_z0_min_ret60_z1_XP60,5.675972938537598,True,20.50170073574616
S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL190_min_funding_z0.35_min_oi60_z0_min_ret60_z1_XP60__trail_tp8.0_tp220.0_sl10.0_tr8.0_f0.1_c1_t1440,short,premoon_hybrid_leaderboard_short_distribution_extra_pick_sel190_195.csv,strong-general,CANDIDATE,318,6.106444358825684,0.9308176100628932,308.5437067648909,1941.849365234375,6.224142551422119,6.271591663360596,5.675972938537598,0.8888888888888888,190,0.3815261044176707,0.0440251572327044,0.1729559748427672,short_premoon_hybrid_model,trail_tp8.0_tp220.0_sl10.0_tr8.0_f0.1_c1_t1440,"{""adverse_floor"": -8.0, ""extra_pick_symbols"": 60.0, ""horizon_bars"": 288.0, ""min_funding_z"": 0.35, ""min_oi60_z"": 0.0, ""min_ret60_z"": 1.0, ""model_weight"": 0.9, ""monthly_per_symbol"": 1.0, ""picks_per_symbol_train_dev"": 1.0, ""requested_extra_pick_symbols"": 60.0, ""selected_symbols"": 190.0, ""target_pct"": 5.0}",S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL190_min_funding_z0.35_min_oi60_z0_min_ret60_z1_XP60,5.675972938537598,True,20.50170073574616
S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL190_min_funding_z0.4_min_oi60_z-0.2_min_ret60_z1_XP60__trail_tp8.0_tp230.0_sl10.0_tr8.0_f0.25_c1_t1440,short,premoon_hybrid_leaderboard_short_distribution_extra_pick_sel190_195.csv,strong-general,CANDIDATE,314,6.08668327331543,0.9171974522292994,304.6626538496092,1911.218505859375,6.19001054763794,6.303791522979736,5.637582778930664,0.8529411764705882,190,0.3815261044176707,0.0477707006369426,0.1687898089171974,short_premoon_hybrid_model,trail_tp8.0_tp230.0_sl10.0_tr8.0_f0.25_c1_t1440,"{""adverse_floor"": -8.0, ""extra_pick_symbols"": 60.0, ""horizon_bars"": 288.0, ""min_funding_z"": 0.4, ""min_oi60_z"": -0.2, ""min_ret60_z"": 1.0, ""model_weight"": 0.9, ""monthly_per_symbol"": 1.0, ""picks_per_symbol_train_dev"": 1.0, ""requested_extra_pick_symbols"": 60.0, ""selected_symbols"": 190.0, ""target_pct"": 5.0}",S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL190_min_funding_z0.4_min_oi60_z-0.2_min_ret60_z1_XP60,5.637582778930664,True,20.26743045981387
S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL190_min_funding_z0.4_min_oi60_z-0.2_min_ret60_z1_XP60__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,short,premoon_hybrid_leaderboard_short_distribution_extra_pick_sel190_195.csv,strong-general,CANDIDATE,314,6.08668327331543,0.9171974522292994,304.6626538496092,1911.218505859375,6.19001054763794,6.303791522979736,5.637582778930664,0.8529411764705882,190,0.3815261044176707,0.0477707006369426,0.1687898089171974,short_premoon_hybrid_model,trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,"{""adverse_floor"": -8.0, ""extra_pick_symbols"": 60.0, ""horizon_bars"": 288.0, ""min_funding_z"": 0.4, ""min_oi60_z"": -0.2, ""min_ret60_z"": 1.0, ""model_weight"": 0.9, ""monthly_per_symbol"": 1.0, ""picks_per_symbol_train_dev"": 1.0, ""requested_extra_pick_symbols"": 60.0, ""selected_symbols"": 190.0, ""target_pct"": 5.0}",S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL190_min_funding_z0.4_min_oi60_z-0.2_min_ret60_z1_XP60,5.637582778930664,True,20.26743045981387
