paper_id,strategy_id,symbol,side,open_time_ms,entry_ts_ms,exit_ts_ms,entry_price,exit_price,return_pct,pnl_usdt,exit_reason
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,BULLAUSDT,long,1775317500000,1775317800000,1775380620000,0.005774886,0.006114022,6.501864,4.876397967338562,scale_trail
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,CATIUSDT,long,1775923500000,1775923800000,1776002700000,0.049224596,0.060505737,19.210218,14.407663822174072,scale_trail
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,CATIUSDT,long,1775924100000,1775924400000,1776002700000,0.04894446,0.060505737,19.647936,14.735951900482178,scale_trail
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,CATIUSDT,long,1775961300000,1775961600000,1776002700000,0.04934466,0.060505737,18.919971,14.18997859954834,scale_trail
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,CFGUSDT,long,1775748900000,1775749200000,1775801280000,0.18729359,0.23411487,20.672047,15.504034996032715,scale_trail
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,CFGUSDT,long,1775750700000,1775751000000,1775801280000,0.19009499,0.23411487,19.33946,14.504595279693604,scale_trail
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,CFGUSDT,long,1775754000000,1775754300000,1775801280000,0.19469729,0.23411487,17.171139,12.8783540725708,scale_trail
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,CFXUSDT,long,1775806500000,1775806800000,1775893140000,0.054777373,0.05427285,-1.0010408,-0.7507806122303009,time
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,CFXUSDT,long,1776342600000,1776342900000,1776420480000,0.061180573,0.064110324,5.5409,4.155675172805786,scale_trail
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,CFXUSDT,long,1776350700000,1776351000000,1776420480000,0.06102049,0.064110324,5.756567,4.31742525100708,scale_trail
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,CHILLGUYUSDT,long,1775405400000,1775405700000,1775492040000,0.007974985,0.008401797,5.986263,4.489697098731995,scale_time
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,CHILLGUYUSDT,long,1775604600000,1775604900000,1775669340000,0.008381188,0.008624366,4.4532375,3.339928150177002,scale_trail
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,CHILLGUYUSDT,long,1775621400000,1775621700000,1775708040000,0.008719357,0.0086026965,-1.4179455,-1.0634591281414032,time
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,CHIPUSDT,long,1776532500000,1776532800000,1776557220000,0.031525753,0.033894245,7.5825233,5.686892509460449,scale_trail
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,CHIPUSDT,long,1776533100000,1776533400000,1776557220000,0.031345665,0.033894245,8.201063,6.150797367095947,scale_trail
