strategy_id,strategy_family,channel,event_type,side,entry_timing,exit_family,horizon_min,sample_size,sample_tier,median_net_pct,p10_net_pct,stress_fee_slippage_median_net_pct,stress_latency_median_net_pct,walk_forward_positive_rate_pct,top_symbol_share_pct,robust_score,stability_score,baseline_lift_median_pct,strategy_similarity_cluster_id,future_safety_pass,decision
v6_af7b2ea4b0c796c997,premium_basis_overheat,BWE_OI_Price_monitor,pump,long,30s,breakeven_ratchet,240,321,higher_confidence_watchlist,20.179131627082825,4.213728755712509,19.910813868045807,20.0291320681572,100.0,3.4267912772585665,0.1032815521538257,0.8921219250000001,20.630861073732376,cluster_5e5279eebc,True,promote_to_round2_candidate
v6_1c7a3ca53921d78e55,premium_basis_overheat,BWE_OI_Price_monitor,pump,long,30s,breakeven_ratchet,240,321,higher_confidence_watchlist,20.179131627082825,4.213728755712509,19.910813868045807,20.0291320681572,100.0,3.4267912772585665,0.1032815521538257,0.8921219250000001,20.630861073732376,cluster_5e5279eebc,True,promote_to_round2_candidate
v6_00e7f92462f078c12e,contrarian_crash_fade,BWE_OI_Price_monitor,pump,long,30s,breakeven_ratchet,240,321,higher_confidence_watchlist,20.179131627082825,4.213728755712509,19.910813868045807,20.0291320681572,100.0,3.4267912772585665,0.1032815521538257,0.8921219250000001,20.630861073732376,cluster_5e5279eebc,True,promote_to_round2_candidate
v6_445edeb6be74a4935b,contrarian_crash_fade,BWE_OI_Price_monitor,pump,long,30s,breakeven_ratchet,240,321,higher_confidence_watchlist,20.179131627082825,4.213728755712509,19.910813868045807,20.0291320681572,100.0,3.4267912772585665,0.1032815521538257,0.8921219250000001,20.630861073732376,cluster_5e5279eebc,True,promote_to_round2_candidate
v6_0dd262ed9546bf2ac0,contrarian_crash_fade,BWE_OI_Price_monitor,pump,long,30s,breakeven_ratchet,240,321,higher_confidence_watchlist,20.179131627082825,4.213728755712509,19.910813868045807,20.0291320681572,100.0,3.4267912772585665,0.1032815521538257,0.8921219250000001,20.630861073732376,cluster_5e5279eebc,True,promote_to_round2_candidate
v6_5f5d6775ea15123ed0,contrarian_crash_fade,BWE_OI_Price_monitor,pump,long,30s,breakeven_ratchet,240,321,higher_confidence_watchlist,20.179131627082825,4.213728755712509,19.910813868045807,20.0291320681572,100.0,3.4267912772585665,0.1032815521538257,0.8921219250000001,20.630861073732376,cluster_5e5279eebc,True,promote_to_round2_candidate
v6_dd2288f8526be5bd16,contrarian_crash_fade,BWE_OI_Price_monitor,pump,long,30s,breakeven_ratchet,240,321,higher_confidence_watchlist,20.179131627082825,4.213728755712509,19.910813868045807,20.0291320681572,100.0,3.4267912772585665,0.1032815521538257,0.8921219250000001,20.630861073732376,cluster_5e5279eebc,True,promote_to_round2_candidate
v6_065322986e1ba811c3,contrarian_crash_fade,BWE_OI_Price_monitor,pump,long,30s,breakeven_ratchet,240,321,higher_confidence_watchlist,20.179131627082825,4.213728755712509,19.910813868045807,20.0291320681572,100.0,3.4267912772585665,0.1032815521538257,0.8921219250000001,20.630861073732376,cluster_5e5279eebc,True,promote_to_round2_candidate
v6_f48c6cdd7b624ac0bd,contrarian_crash_fade,BWE_OI_Price_monitor,pump,long,30s,breakeven_ratchet,240,321,higher_confidence_watchlist,20.179131627082825,4.213728755712509,19.910813868045807,20.0291320681572,100.0,3.4267912772585665,0.1032815521538257,0.8921219250000001,20.630861073732376,cluster_5e5279eebc,True,promote_to_round2_candidate
v6_5bd37501a5af8b9484,contrarian_crash_fade,BWE_OI_Price_monitor,pump,long,30s,breakeven_ratchet,240,321,higher_confidence_watchlist,20.179131627082825,4.213728755712509,19.910813868045807,20.0291320681572,100.0,3.4267912772585665,0.1032815521538257,0.8921219250000001,20.630861073732376,cluster_5e5279eebc,True,promote_to_round2_candidate
v6_964e278425ade4583e,contrarian_crash_fade,BWE_OI_Price_monitor,pump,long,30s,breakeven_ratchet,240,321,higher_confidence_watchlist,20.179131627082825,4.213728755712509,19.910813868045807,20.0291320681572,100.0,3.4267912772585665,0.1032815521538257,0.8921219250000001,20.630861073732376,cluster_5e5279eebc,True,promote_to_round2_candidate
